datetime,headline,url
2025-08-06 16:36:00,"Earnings live: Airbnb beats, DoorDash stock jumps, Lyft slides after Uber set the bar high",https://finance.yahoo.com/news/live/earnings-live-airbnb-beats-doordash-stock-jumps-lyft-slides-after-uber-set-the-bar-high-203635755.html
2025-08-06 16:26:00,"Stock Market Today: Dow, Nasdaq Finish Higher As Apple Surges; Chip Leader Dives On Earnings",https://finance.yahoo.com/m/d5abdae4-a696-32e3-94ea-5bb57a682f51/stock-market-today%3A-dow%2C.html
2025-08-06 16:23:00,"These Stocks Moved the Most Today: Super Micro, AMD, Snap, Novo Nordisk, McDonalds, Disney, Match, and More",https://finance.yahoo.com/m/6d47bf10-324c-335f-9541-c22e2682524a/these-stocks-moved-the-most.html
2025-08-06 16:19:00,"Stocks to Watch Wednesday: Disney, Shopify, Super Micro, McDonalds",https://finance.yahoo.com/m/3140c533-0636-3fa3-b2f5-4e0b1d469602/stocks-to-watch-wednesday%3A.html
2025-08-06 16:16:00,"How major US stock indexes fared Wednesday, 8/6/2025",https://finance.yahoo.com/news/major-us-stock-indexes-fared-201644291.html
2025-08-06 16:07:00,"Stock market today: S&P 500, Nasdaq lead stocks higher as Apple surges",https://finance.yahoo.com/news/live/stock-market-today-sp-500-nasdaq-lead-stocks-higher-as-apple-surges-133342640.html
2025-08-06 15:43:00,Stock Market Today: Dow Rises As Apple Soars; Chip Leader Dives On Earnings (Live Coverage),https://finance.yahoo.com/m/d5abdae4-a696-32e3-94ea-5bb57a682f51/stock-market-today%3A-dow-rises.html
2025-08-06 15:33:00,Staples and Discretionary Stocks Are Soaring Together. That's Not Supposed to Happen.,https://www.barrons.com/livecoverage/stock-market-news-today-080625/card/staples-and-discretionary-stocks-are-soaring-together-that-s-not-supposed-to-happen--NNX1wG26KQFkaSpBrHbk?mod=bar_FV
2025-08-06 14:48:00,McDonald's Wants to Make Breakfast Popular Again,https://finance.yahoo.com/video/mcdonalds-sales-rise-due-pop-184804922.html
2025-08-06 14:31:00,Fundstrat's Tom Lee: Owning Bitcoin Is Like Owning Land Under A McDonald's,https://finance.yahoo.com/news/fundstrats-tom-lee-owning-bitcoin-183104387.html
2025-08-06 14:01:00,McDonald's global sales top estimates as promotions boost demand,https://finance.yahoo.com/video/mcdonalds-global-sales-top-estimates-180156709.html
2025-08-06 13:55:00,Why McDonald's Stock Popped Today,https://finviz.com/news/130418/why-mcdonalds-stock-popped-today
2025-08-06 13:28:00,McDonald's Pops After Healthy Q2 Beat,https://finance.yahoo.com/news/mcdonalds-pops-healthy-q2-beat-172821218.html
2025-08-06 13:27:00,Stock Market Today: Indexes Rise Despite New Trump Tariff; Apple Soars As Nvidia AI Rival Dives (Live Coverage),https://finance.yahoo.com/m/d5abdae4-a696-32e3-94ea-5bb57a682f51/stock-market-today%3A-indexes.html
2025-08-06 13:26:00,"These Stocks Are Moving the Most Today: Super Micro, AMD, Snap, Novo Nordisk, McDonalds, Disney, Match, and More",https://finance.yahoo.com/m/6d47bf10-324c-335f-9541-c22e2682524a/these-stocks-are-moving-the.html
2025-08-06 13:14:00,"Apple $100B commitment, McDonald's weakness, Super Micro sinks",https://finance.yahoo.com/video/apple-100b-commitment-mcdonalds-weakness-171402388.html
2025-08-06 12:53:00,McDonald's Wants to Win Back Low-Income Diners With Menu Boards That Scream Value,https://finance.yahoo.com/m/c81ec394-8031-3fb4-95c5-b1e8ebb18dd2/mcdonald%27s-wants-to-win-back.html
2025-08-06 12:36:00,McDonald's sees US rebound but says low-income diners remain stressed,https://finance.yahoo.com/news/mcdonalds-sees-us-rebound-says-163615443.html
2025-08-06 12:01:00,"Bill Gates Has A McDonald's 'Gold Card' Granting Him Free Meals For Life, But People Ask 'Why Does A Billionaire Need A Discount On Fries?'",https://finance.yahoo.com/news/bill-gates-mcdonalds-gold-card-160107453.html
2025-08-06 11:41:00,"Top Stock Movers Now: McDonald's, Shopify, Super Micro Computer, and More",https://finance.yahoo.com/m/17dbe48e-33ad-3bcc-93d2-5c3ce3ef4591/top-stock-movers-now%3A.html
2025-08-06 11:32:00,McDonalds Stock Rises After Earnings Beat. What It Says About New Menu Items and Price Hikes.,https://finance.yahoo.com/m/0d44064d-c661-325a-a175-eea1e16253e5/mcdonald%E2%80%99s-stock-rises-after.html
2025-08-06 11:31:00,"McDonald's Q2 Earnings and Revenues Beat Estimates, Stock Up",https://finviz.com/news/130269/mcdonalds-q2-earnings-and-revenues-beat-estimates-stock-up
2025-08-06 11:29:00,"Promotional, value efforts drive McDonald's recovery",https://finance.yahoo.com/m/2d59273c-53b5-388c-abfd-51f5d46342aa/promotional%2C-value-efforts.html
2025-08-06 11:25:00,Evercore ISI's David Palmer: Here's what McDonald's needs to focus on in the second half,https://www.youtube.com/watch?v=k7ac97X7bYU
2025-08-06 11:21:00,McDonald's Stock Rallies After Much-Needed Q2 Win,https://finviz.com/news/130183/mcdonalds-stock-rallies-after-much-needed-q2-win
2025-08-06 10:52:00,Stock Market Today: Dow Edges Up As Fed Officials Signal Shifts; Nvidia Rival Dives On Earnings (Live Coverage),https://finance.yahoo.com/m/d5abdae4-a696-32e3-94ea-5bb57a682f51/stock-market-today%3A-dow-edges.html
2025-08-06 10:52:00,Earnings Data Deluge,https://finviz.com/news/130202/earnings-data-deluge
2025-08-06 10:25:00,Citi's Jon Tower on McDonald's Q2 results: The product momentum continues to build from here,https://www.youtube.com/watch?v=EY-niGjpqeg
2025-08-06 10:20:00,"Big Morning for Earnings: DIS, MCD, SHOP, UBER, etc.",https://finviz.com/news/130180/big-morning-for-earnings-dis-mcd-shop-uber-etc
2025-08-06 10:19:00,"McDonald's Defies Industry Downturn With Strong Sales, But China Challenges Persist",https://finance.yahoo.com/news/mcdonalds-defies-industry-downturn-strong-141916546.html
